ptx,pty,docIds,idShort,title,pubDate,category,terms1,stems,firms,keywordsFound
13.4231854,-13.05357482,1647816461_110399,316,Construction_skanska-sweden-digital-2023,5/2/2019,Construction,analyzes;division;skanska;johansson,analyz;divis;skanska;johansson,,environmental;social;bim
4.773751388,-0.728882289,1647554835_3921337,317,Construction_skilled-labor-shortage-in-construction,3/14/2019,Construction,plaque;reshape;union;projects,plaqu;redeploy;apprenticeship;kier,,bim
-15.02137044,-53.39153574,1647816403_226194,318,Construction_smart-building-construction,12/3/2019,Construction,grew;drawn;jimmy,grew;coo;jimmi,,bim
-17.70907453,15.89071356,1647554877_3396132,319,Construction_smart-building,7/23/2020,Construction,anonymous,anonym,,solar;renewable energy;net zero;bim;environmental
1.842999109,1.727749098,1647554834_6569228,320,Construction_smart-glasses-for-construction,2/7/2019,Construction,construction-quality;airport;corgan;glass;well;conduit;walk;overlay;hoisted;pulleys,issu;lax;corgan;glass;tag;conduit;walk;overlay;hoist;pulley,corgan,bim
-7.869915083,-16.91345652,1647816349_119131,321,Construction_smart-hard-hat,6/16/2020,Construction,anchored;located;project-management;contact;hard;workers;safety;members;extra;wakecap;hero,anchor;locat;project-manag;contact;hard;worker;safeti;hat;precaut;wakecap;hero,aecom,social;bim
21.54719401,-21.0131123,1647554850_1030326,322,Construction_steel-fabricators,1/14/2022,Construction,refine;fabricated;article;formal;going;lengths;mill;curvature;complicating;zahner;rfis,refin;fabric;steel;formal;review;length;mill;curvatur;complic;zahner;rfi,,wind;supply chain;bim
-1.558145469,2.752376534,1647554853_8568542,323,Construction_sustainable-building-projects-federal-center-south,7/9/2015,Construction,plus;federal;energy-efficient;composed;ten;gsa,plu;feder;energy-effici;compos;ten;gsa,,bim;solar;wind
0.334833987,0.263696935,1647554875_4957738,324,Construction_sustainable-concrete,4/2/2020,Construction,concrete;são;paulo;limited;divided;nature—reduces;algorithm;bandwidth;windsor,concret;são;paulo;limit;divid;stress;algorithm;hone;windsor,,
25.82213859,55.5473952,1647813672_5989757,325,Construction_sustainable-construction-materials,10/12/2020,Construction,,,,air quality;social
-20.05323672,5.550449329,1647554879_075434,326,Construction_sustainable-construction,9/20/2021,Construction,impact;sustainable;environmental;reduced;resources;practice;reduction;drawings;extract;enormous;waste;easily;lean;floyd;natural-resource;promotes;declarations;penalties,impact;sustain;environment;reduc;resourc;practic;reduct;fewer;extract;enorm;wast;easili;lean;floyd;natural-resourc;lean-construct;epd;penalti,,environmental;social;net zero;bim;supply chain;recycling;sustainable development
-11.66122723,36.54639983,1647813749_3590207,327,Construction_sustainable-development-in-fiji,9/24/2019,Construction,proposal;campbell;feasibility;courtesy;arizona;del;tribal;dams;mali;created;tip;asu;flew;dace,propos;campbel;feasibl;courtesi;arizona;del;tribal;dam;mali;webb;fiji;asu;flew;dace,,environmental;social;bim;sustainable development
8.536406884,-3.865946492,1647554871_8926814,328,Construction_sustainable-hospital-design,8/15/2019,Construction,oncology;colombia;colombian;chemotherapy,oncolog;colombia;colombian;chemotherapi,,social;bim;solar
1.745769766,-7.011181361,1647554865_8973725,329,Construction_sustainable-innovation,4/10/2018,Construction,ltd;city—called;condominiums;metropolis;microclimate;design,mqdc;whizdom;condominium;metropoli;microclim;101,,bim;social;environmental;wind
-18.95156508,21.23682157,1647813868_5358603,330,Construction_sustainable-investing,9/11/2017,Construction,apple;incubator;prime;technological;climate-change;home;chemistry;stakeholders;coalition,ecosystem;incub;prime;breakthrough;climate-chang;entrepreneur;chemistri;funder;coalit,,environmental;wind;solar;renewable energy;social
13.76214766,62.02809485,1647816249_6424294,331,Construction_sydney-coliseum,4/29/2021,Construction,keith;representing;western;sydney;beach;theatre,keith;repres;western;sydney;coliseum;theatr,,bim
11.97808076,-0.155611148,1647816556_0686805,332,Construction_thimble-shoal-tunnel-project,1/4/2018,Construction,design-build;max;frozen;macdonald;tunnels;plumbing;idt;open-door;tunnel-boring,design-build;render;soil;macdonald;tunnel;plumb;mott;open-door;tunnel-bor,,environmental
31.75205413,21.35611691,1647554837_3672116,333,Construction_thyssenkrupp-test-tower,8/13/2019,Construction,verticality;werner;multi;shafts;thyssenkrupp,vertic;werner;multi;shaft;thyssenkrupp,,solar;wind;environmental;bim
-8.353874649,-21.90635922,1647554879_8731587,334,Construction_timber-bamboo,9/16/2021,Construction,wall;poor;paintings;meps;bamboo;grass;scott;studded;multifamily;climate-positive;slats;skewed;bamcore’s custom-engineered;engineered-wood,wall;section;paint;mep;bamboo;grass;scott;stud;multifamili;climate-posit;slat;framer;bamcor;engineered-wood,,environmental;supply chain
8.29219073,34.62550082,1647813698_6020417,335,Construction_what-is-esg,7/9/2021,Construction,good;business;investment;short;wealth;investors;esg;nonfinancial,good;busi;invest;short;wealth;investor;esg;nonfinanci,,esg;environmental;social;renewable energy
-53.81957966,-44.35517116,1647816297_1161077,336,Construction_what-is-lean-construction,11/10/2020,Construction,,,,
45.91726944,-20.57638329,1647812754_5277271,337,Construction_whole-trees,5/27/2020,Construction,trees;columns;slender;madison;northwest,tree;column;trunk;madison;northwest,,
17.76358293,-22.26483741,1647816529_255272,338,Construction_workforce-diversity-in-construction,7/30/2021,Construction,cliffs;there’s;distanced;diverse;inclusive;hires;underrepresented;ethnic;many;cole;isaac,cliff;equiti;workforc;divers;inclus;minor;underrepres;ethnic;alli;cole;isaac,,supply chain
7.389127407,12.58558299,1647813663_3481293,339,Construction_workforce-of-the-future,10/21/2020,Construction,delivered;actual;workspace;speicher,job;actual;workspac;speicher,,
39.99054475,-5.141782448,1647554851_915603,340,Education_aguaclara-cornell-program-brings-clean-water-to-thousands,3/10/2015,Education,cornell;campaign,cornel;campaign,,environmental;solar;social
95.10602702,-30.90054409,1647554844_531994,341,Education_autodesk-university-2020,11/20/2020,Education,discussions;2020;keynote;keynote,discuss;2020;keynot;srinath,bdp,social;environmental
95.10602702,-30.90054409,1647554848_9877293,342,Education_autodesk-university-2021,10/8/2021,Education,[autodesk];longer;forging;vice;president;2021;conference;unlocking;keynote;sessions;connectedness;data-centered;session,autodesk;watch;forg;vice;presid;2021;confer;unlock;keynot;session;connected;data-cent;panelist,hntb;cannondesign,
95.10602702,-30.90054409,1647554842_0559044,343,Education_digital-museum,6/25/2020,Education,arts;museum;viewer,art;museum;viewer,,bim
37.15098142,18.6613128,1647554857_1538594,344,Education_net-impact,2/15/2016,Education,impact;interdisciplinary;net;chapter;campuses;impact-design,impact;interdisciplinari;net;chapter;campus;impact-design,,social;environmental
-80.68120899,-59.08081344,1647554853_4818413,345,Education_project-h-makers,5/14/2015,Education,summer;maker;class;tiny;camp;charter;ladder;seward,summer;maker;class;tini;camp;charter;ladder;seward,,
-80.68120899,-59.08081344,1647554821_4955566,346,Education_skills-based-volunteering,4/26/2016,Education,nonprofit;pro;bono;courses,nonprofit;pro;bono;volunt,,solar
-80.68120899,-59.08081344,1647554872_8394115,347,Education_sustainable-development-in-fiji,9/24/2019,Education,proposal;campbell;feasibility;courtesy;arizona;del;tribal;dams;mali;created;tip;asu;flew;dace,propos;campbel;feasibl;courtesi;arizona;del;tribal;dam;mali;webb;fiji;asu;flew;dace,,environmental;social;bim;sustainable development
-9.239317603,16.75940592,1647554843_594445,348,Education_vr-training-in-the-workplace,3/29/2021,Education,virtual;that’s;repeated;likens;glue;idc,virtual;interperson;repeat;liken;glue;idc,,bim
-0.455548189,-99.99896237,1647554878_9191885,349,Education_workforce-of-the-future,10/21/2020,Education,delivered;actual;workspace;speicher,job;actual;workspac;speicher,,
15.08914714,4.895989647,1647554850_27491,350,Engineering_10-tips-on-how-to-prevent-malware-from-infecting-your-computer,1/28/2022,Engineering,hiding;software;increasingly;targeted;you’re;encrypted;neural;newer;date;type;virus;frequent;reduce;risks;ransomware;removing;destroyed;vulnerable;steal;critical;malicious;exploitation;hack;disk;cybersecurity;vector;incidents;fileless;managed;legitimate;person;pressure;viruses;folders;malware;rogue;boot,hide;softwar;increasingli;target;protect;encrypt;network;newer;date;type;viru;frequent;infect;ransomwar;hacker;remov;destroy;vulner;steal;messag;malici;exploit;hack;disk;cybersecur;vector;incid;fileless;trojan;legitim;password;bottom-up;virus;folder;malwar;rogu;boot,,social;supply chain
-33.17611535,-17.92320593,1647554844_3757343,351,Engineering_autodesk-university-conference,11/13/2020,Engineering,immerse;2020;holistic;redshift;theatre;street-legal,immers;2020;holist;redshift;theatr;street-leg,cannondesign,
-31.56410962,-94.88786532,1647554849_7905037,352,Engineering_bim-is-accelerating-digital-transformation,12/14/2021,Engineering,,,,bim
-8.377631992,5.436743056,1647554843_7507005,353,Engineering_brand-truths,8/26/2020,Engineering,height;commitment;promising;double;put;purpose;pause;authentic,brand;commit;promis;doubl;perspect;purpos;paus;authent,,social;bim
13.55098393,-4.80225399,1647554844_688253,354,Engineering_building-customer-relationships,11/24/2020,Engineering,people;trying;bit;asking;reaching;help;user;conversations;away;relationships;gotten;bench;heard;width;videoconferencing;look;slack,peopl;tri;bit;ask;everybodi;help;custom;convers;figur;relationship;gotten;bench;heard;hallway;videoconferenc;workload;slack,,social
-10.79657566,7.698879416,1647554845_5813377,355,Engineering_business-growth,2/4/2021,Engineering,what’s;business;leader;economic;normally;distributed;susan;circumstances;uncertainty;three-part;altimeter;etlinger,happen;busi;leader;growth;normal;distribut;susan;circumst;uncertainti;three-part;altimet;etling,,
18.26934558,2.820459829,1647554842_844417,356,Engineering_business-resilience,7/20/2020,Engineering,failed;research;portfolio;failure;open-ended,fail;research;portfolio;failur;open-end,,
-10.06504319,-4.361365487,1647554837_6484628,357,Engineering_changing-organizational-culture,12/13/2021,Engineering,resting;necessary;culture;something;aggregate;notes;organizational;operationalize,rest;necessari;cultur;valu;behavior;everyday;organiz;operation,,social
8.450659772,1.870571952,1647554846_628253,358,Engineering_cloud-adoption,4/27/2021,Engineering,autodesk’s;adoption;physical;silos;advance2000;ansys,cloud;adopt;mental;silo;advance2000;ansi,,
19.97042438,33.51693156,1647554845_7219589,359,Engineering_data-interoperability,3/9/2021,Engineering,data;aec;formats;rework;interoperability;we’re;open-data;utopia,data;aec;format;rework;interoper;bet;open-data;utopia,,bim;environmental
-21.19387637,16.58464107,1647554847_4095435,360,Engineering_disney-innovation,6/24/2021,Engineering,war;galaxy;star;themes;attractive;yang;branches;storytelling;disneyland;enchanted;storybook;disney’s;walt;ride;falcons;sunken;caribbean;hero;animatronics;there’s,war;galaxi;star;theme;attract;yang;castl;storytel;disneyland;enchant;storybook;disney;walt;ride;falcon;sunken;caribbean;hero;animatron;pirat,,bim
-45.1178447,-29.98665768,1647554827_1627343,361,Engineering_diversity-in-engineering,12/7/2016,Engineering,asce;diverse;ethnic;scholarship;champion;sei,asc;divers;ethnic;scholarship;champion;sei,page,
-35.60730404,-92.01931211,1647554848_3470716,362,Engineering_examples-of-digital-transformation,9/14/2021,Engineering,,,,bim
32.50299702,8.320566891,1647554844_2194748,363,Engineering_executive-career-path,9/21/2020,Engineering,move;manager;always;subscription;career;advice;unhappy;metaphor;analogous;howard;they’re;bunszel;wearing;technology,move;manag;alway;subscript;career;advic;unhappi;metaphor;peloton;howard;c-suit;bunszel;t-shirt;best-in-class,,
9.934436686,-9.56287633,1647554847_237647,364,Engineering_global-bim,6/10/2021,Engineering,worldwide;transformed;2015;public;common;waiting;collaboration;pdf;bim;government;encourage;experience;country;according;implemented;representing;singapore;mandates;latin;insurance;vietnam;cde;scandinavia;chile;peru,worldwid;transform;2015;public;common;deliv;collabor;pdf;bim;govern;encourag;global;countri;guardian;implement;repres;singapor;mandat;latin;polici;vietnam;cde;scandinavia;chile;peru,,bim;social;environmental
0.349093886,2.091542966,1647814608_878157,365,Engineering_history-of-composite-materials,1/13/2022,Engineering,reinforcing;compositions;combination;egyptian;delving;found;strength-to-weight;clay;kevlar;312;straws;dung;decision;7000;mmc;prehistoric;sticky,reinforc;composit;combin;egyptian;delv;shuttl;strength-to-weight;clay;kevlar;bce;straw;dung;matrix;7000;mmc;prehistor;sticki,,environmental
2.495978147,-2.008170741,1647554849_304022,366,Engineering_how-do-acquisitions-help-companies-grow,10/14/2021,Engineering,acquired;company;expand;accelerated;mindsets;in-house;acquisition,acquir;compani;expand;acceler;mindset;in-hous;acquisit,,bim
6.363900634,-10.06314443,1647554846_925143,367,Engineering_industry-convergence,5/6/2021,Engineering,industrial;become;aspect;yes;experience;simultaneously;supervised;collaboration;mobile;similar;automotive;pods;convergence;disruptions;smartphones;creations;film;blending;parallel;footage;programs;perhaps;shotgun;ride-share;nokia,industri;becom;aspect;movi;experi;simultan;workflow;coordin;mobil;similar;automot;pod;converg;disrupt;smartphon;creation;film;blend;parallel;visual-effect;reshap;competitor;shotgun;ride-shar;nokia,,bim
15.10376429,26.50219829,1647554829_4144597,368,Engineering_level-of-development,10/19/2017,Engineering,levels;can’t;element;confusion;language;lexicon;mature;lod,level;speak;element;confus;languag;lexicon;matur;lod,,bim
4.287934037,-15.47649572,1647554876_0739174,369,Engineering_ppp-loan-forgiveness,5/28/2020,Engineering,receive;funds;money;takes;blogs;acceptable;borrows;loan;salary;bonuses;advises;bit;paychecks;ppp;payroll;auditors;treasury,receiv;fund;money;account;blog;accept;borrow;loan;salari;bonus;advis;forgiv;paycheck;ppp;payrol;auditor;treasuri,,
-2.580628766,-19.87925929,1647554840_5550463,370,Engineering_remote-workforce,10/19/2021,Engineering,phone;support;process;remote;laptops;vpn;unavailable;slack,phone;support;anywher;remot;laptop;vpn;unavail;slack,,social
16.57420485,-24.75054745,1647554843_0006726,371,Engineering_returning-to-the-workplace,7/31/2020,Engineering,privacy;circulation;officer;workspace;redesign;desks;mode;sidewalks,return;circul;offic;workspac;redesign;desk;mode;sidewalk,,social
27.7298348,8.292099098,1647554840_2737708,372,Engineering_small-business-loans-coronavirus,4/24/2020,Engineering,small;act;business;credit;banking;500;dame;support;loan;eligible;ppp;sba;banks;industry-specific,small;act;busi;credit;bank;500;april;relief;loan;elig;ppp;sba;lender;industry-specif,,
